日期,收盘,开盘,高峰,低峰,交易量,涨跌幅
2019年5月23日,47.59,49.30,49.48,47.47,10.71M,-2.74%
2019年5月22日,48.93,49.49,49.51,48.60,5.26M,-0.95%
2019年5月21日,49.40,49.16,49.61,48.70,5.99M,0.82%
2019年5月20日,49.00,50.40,50.42,48.50,7.83M,-2.43%
2019年5月17日,50.22,51.30,51.45,50.00,6.75M,-2.43%
2019年5月16日,51.47,51.25,51.89,51.20,5.84M,0.35%
2019年5月15日,51.29,50.61,51.33,50.33,6.80M,2.19%
2019年5月14日,50.19,50.45,51.00,50.10,6.30M,-1.63%
2019年5月13日,51.02,52.20,52.20,50.50,6.50M,-2.37%
2019年5月10日,52.26,51.86,52.32,49.70,9.05M,2.25%
2019年5月9日,51.11,51.90,52.25,50.67,7.43M,-1.43%
2019年5月8日,51.85,52.03,53.32,51.41,9.81M,-2.19%
2019年5月7日,53.01,52.42,53.58,52.07,8.57M,1.84%
2019年5月6日,52.05,54.88,55.28,51.84,13.55M,-8.52%
2019年5月3日,56.90,56.90,56.90,56.90,-,0.00%
2019年5月1日,56.90,56.90,56.90,56.90,-,0.00%
2019年4月30日,56.90,55.55,56.90,55.25,7.93M,2.25%
2019年4月29日,55.65,56.50,56.98,55.45,10.51M,0.52%
2019年4月26日,55.36,56.09,56.59,55.13,8.21M,-1.42%
2019年4月25日,56.16,57.70,57.70,56.00,9.29M,-3.42%
2019年4月24日,58.15,57.44,58.17,56.65,11.29M,2.09%
2019年4月23日,56.96,57.75,57.91,56.61,9.97M,-1.30%
2019年4月22日,57.71,60.00,60.13,57.19,15.25M,-4.02%
2019年4月19日,60.13,59.01,61.80,58.51,17.44M,1.37%
2019年4月18日,59.32,62.30,62.31,58.90,31.47M,-4.94%
2019年4月17日,62.40,58.10,62.40,58.10,49.17M,9.99%
2019年4月16日,56.73,53.54,57.05,53.30,21.01M,5.96%
2019年4月15日,53.54,54.46,55.24,53.33,10.02M,-1.02%
2019年4月12日,54.09,54.75,54.75,53.67,8.95M,-1.53%
2019年4月11日,54.93,55.78,57.40,54.73,18.39M,-1.06%
2019年4月10日,55.52,54.95,56.30,53.67,17.65M,1.07%
2019年4月9日,54.93,53.55,55.30,53.55,13.30M,2.79%
2019年4月8日,53.44,55.48,55.62,52.90,16.56M,-3.17%
2019年4月4日,55.19,54.54,55.64,54.42,14.77M,1.47%
2019年4月3日,54.39,54.71,54.90,54.17,10.17M,-0.53%
2019年4月2日,54.68,54.61,54.98,54.00,12.84M,0.42%
2019年4月1日,54.45,53.54,54.79,53.30,16.07M,1.79%
2019年3月29日,53.49,52.86,53.56,52.16,12.84M,1.36%
2019年3月28日,52.77,55.65,55.66,52.50,16.79M,-3.55%
